"c5r2mtsc","c5r2mtsc_std","p5hmage","w3momed_hsb","w3income","catholic","income2"
69.425,1.94756780790706,40,0,150.0005,0,277087.667067459
61.529,1.13472713867484,39,0,62.5005,0,182366.557837059
68.407,1.84277148049085,43,0,87.5005,0,199649.887868499
47.512,-0.308229758567837,28,0,17.5005,0,20607.4445594343
55.833,0.548361833210453,36,1,45.0005,0,93613.3103330506
53.908,0.350195889913589,31,0,45.0005,0,118189.616775223
63.915,1.38034996501578,43,0,62.5005,0,82350.83629877
61.725,1.15490403471961,38,0,37.5005,0,78499.5501284712
45.24,-0.54211704333172,29,0,27.5005,0,68767.4250709497
60.615,1.04063691936401,28,1,5,0,9355.7518507129
54.571,0.418447329085443,40,1,62.5005,0,102321.071327845
66.515,1.64800266765051,41,1,37.5005,0,111023.561825888
55.354,0.499051969917363,30,1,5,0,9511.11688150191
61.633,1.14543324678023,31,0,32.5005,0,74278.498949818
49.229,-0.131476031481751,38,0,7.5005,0,16463.488154723
36.803,-1.4106500633814,43,1,27.5005,0,70722.7496023084
66.652,1.66210590621241,41,1,22.5005,0,45714.5754675296
47.672,-0.291758823021085,52,1,5,0,8711.44208248681
38.12,-1.2750736751622,31,1,12.5005,0,26685.5500382897
33.939,-1.70547980966827,38,1,5,0,9172.97428786626
50.576,0.00718865715247093,33,1,27.5005,0,44258.8035401115
29.579,-2.15431280331727,25,1,7.5005,0,13805.3196635976
32.957,-1.80657017658646,34,1,12.5005,0,23649.1296928728
48.459,-0.210742408800496,35,1,37.5005,0,66928.7621354725
63.717,1.35996718227667,45,0,150.0005,0,271461.084306712
69.066,1.91061114627404,46,0,150.0005,0,258764.28720292
71.279,2.13842477355506,40,0,150.0005,0,253444.103391666
58.174,0.789352208928873,45,0,150.0005,0,310792.359623505
53.816,0.340725101974206,39,0,87.5005,0,195668.55456803
58.838,0.857706591447895,26,1,17.5005,0,39415.0782864303
81.251,3.1649758315064,48,0,200.001,0,359023.585000564
54.751,0.43697713157554,45,0,150.0005,0,284903.41290336
55.627,0.527155503694009,44,0,150.0005,0,209028.283979787
54.513,0.412476614949746,36,0,150.0005,1,271646.727739134
61.537,1.13555068545217,40,0,62.5005,0,188752.415653415
61.387,1.12010918337709,43,0,87.5005,0,147642.594155076
65.522,1.54577992391348,43,0,87.5005,0,91485.3400932205
62.478,1.23242037513651,48,0,150.0005,0,244921.710415951
64.819,1.47341075085493,45,0,200.001,0,351127.96281985
54.455,0.406505900814048,43,0,87.5005,0,162026.719536323
41.086,-0.969743707464278,32,0,45.0005,0,99815.1913713973
34.544,-1.64319908463211,34,1,87.5005,0,164892.559361236
51.705,0.123411696104242,35,1,150.0005,0,236917.329364613
39.745,-1.1077907360155,33,0,62.5005,0,140528.380495735
36.453,-1.44668023488993,44,1,37.5005,0,92981.4475816292
58.529,0.82589709717323,33,0,87.5005,0,231843.273585898
54.811,0.443153732405572,38,0,150.0005,0,295156.341649041
42.038,-0.871741640961102,42,0,150.0005,0,347360.625357339
42.382,-0.836329129535584,27,1,62.5005,0,109874.54312012
35.124,-1.58349194327514,47,1,17.5005,0,37208.4081828066
49.354,-0.11860811308585,41,0,62.5005,0,131766.37661025
55.884,0.55361194391598,43,0,150.0005,0,267425.783199241
64.55,1.44571899046695,45,0,150.0005,0,239032.507766733
33.42,-1.75890740684805,33,0,37.5005,0,56558.6285886814
46.041,-0.459659422250791,38,0,87.5005,0,201521.104372621
54.344,0.395079189278489,46,1,45.0005,0,89635.5203580724
37.454,-1.34363394437556,37,0,32.5005,0,81362.9552559743
37.701,-1.31820693762526,43,1,32.5005,0,66652.0496626999
57.384,0.708026964666783,32,1,22.5005,0,43288.3746786895
40.183,-1.06270154995626,42,1,87.5005,0,214980.862667967
31.824,-1.9232049889269,48,1,12.5005,0,33232.5190375727
66.296,1.62545807462089,32,0,62.5005,0,69296.0680004156
53.117,0.268767702304331,34,1,87.5005,0,135459.532363836
43.694,-0.701267458052214,45,0,87.5005,0,146754.276716463
58.982,0.872530433439972,32,0,87.5005,0,179705.561873286
59.612,0.93738474215531,44,0,87.5005,0,154665.220782899
58.969,0.871192169926799,36,1,37.5005,0,79041.5131517804
55.984,0.5639062786327,35,1,62.5005,0,97693.3973861585
56.307,0.597156979767707,28,0,62.5005,0,118775.864512747
63.127,1.29923060744803,48,0,87.5005,0,190266.031906445
67.247,1.7233571977769,31,0,87.5005,0,183358.645646487
56.103,0.576156536945597,40,0,150.0005,0,139146.04514935
73.764,2.39423899126555,40,1,87.5005,0,214046.82170297
52.27,0.181574687253712,41,1,62.5005,0,98026.6229266483
54.306,0.391167342086135,31,0,62.5005,0,113254.47362246
38.024,-1.28495623649025,36,1,27.5005,0,41022.7704458108
49.683,-0.0847397518678407,27,1,32.5005,0,53562.6901832667
38.604,-1.22524909513327,43,1,22.5005,0,49179.9855629962
37.358,-1.35351650570361,50,0,37.5005,0,51709.9027466384
58.854,0.85935368500257,37,0,62.5005,0,151474.831027772
52.554,0.210810597849197,36,0,62.5005,0,87549.0624282434
38.205,-1.26632349065299,36,1,45.0005,0,99377.8964316967
40.5,-1.03006850890426,37,1,27.5005,0,54265.1236745352
45.184,-0.547881870773083,44,1,22.5005,0,50471.6609892878
44.307,-0.638163186238719,38,1,45.0005,0,80776.0557189428
59.286,0.903825210978802,40,0,37.5005,0,86122.847746424
45.718,-0.492910123385797,38,0,62.5005,0,134590.388140955
59.868,0.963738239030114,27,0,37.5005,0,95687.7912769271
52.617,0.21729602872073,40,0,37.5005,0,47020.3916819854
52.725,0.228413910214788,37,0,62.5005,0,147209.495867735
49.25,-0.129314221191239,41,0,87.5005,0,181066.335012662
62.878,1.27359771400339,39,0,62.5005,0,143144.208434972
61.266,1.10765303836986,32,0,62.5005,0,116965.622216357
65.956,1.59045733658404,35,1,62.5005,0,106026.823854178
60.068,0.984326908463554,40,0,150.0005,0,158678.002607925
49.387,-0.115210982629332,30,1,37.5005,0,84342.1679311676
57.181,0.687129465191841,43,0,62.5005,0,156745.384781023
47.57,-0.302259044432139,33,1,62.5005,0,165054.677562965
57.863,0.757336827959873,35,1,62.5005,0,147535.736519111
47.535,-0.305862061582991,45,0,87.5005,0,164202.375929111
59.564,0.932443461491284,37,0,87.5005,0,183210.844708399
50.843,0.0346745308461142,45,0,62.5005,0,137627.463836162
56.169,0.582950797858632,30,0,62.5005,0,148700.981603965
58.986,0.872942206828641,30,0,150.0005,0,173351.690181276
48.136,-0.243993109935502,43,1,87.5005,0,207453.745937841
52.393,0.194236718955277,39,0,87.5005,0,227634.714711404
70.706,2.07943823562825,31,0,45.0005,0,43621.4078017641
64.898,1.48154327528114,41,0,45.0005,0,82529.2333565845
65.236,1.51633812662366,36,0,45.0005,0,98931.9444900472
47.835,-0.27497905743283,32,0,32.5005,0,64285.7193580395
36.924,-1.39819391837417,32,1,45.0005,0,92189.2270296333
52.754,0.231399267282637,44,0,45.0005,0,101595.161463963
42.186,-0.856506025580355,26,1,32.5005,0,58043.3763458705
54.54,0.41525608532326,30,1,62.5005,0,135889.291420793
49.604,-0.0928722762940497,43,1,17.5005,0,35754.7367788062
56.09,0.574818273432424,36,1,22.5005,0,40881.607333137
48.348,-0.222169120336056,30,0,45.0005,0,82067.5670131464
52.274,0.18198646064238,38,0,17.5005,0,31659.2980079151
53.322,0.289871088473608,49,0,27.5005,0,81493.0979960883
46.905,-0.370716370298328,43,0,62.5005,0,62349.4630340045
60.194,0.997297770206622,44,1,12.5005,0,13301.1577107816
25.236,-2.60139576006443,35,1,45.0005,0,109495.7158452
53.843,0.343504572347721,36,1,37.5005,0,33099.5615746496
42.1,-0.865359153436735,39,1,27.5005,0,52862.0371941825
55.477,0.511714001618928,35,0,22.5005,0,45618.8289100537
49.099,-0.144858666613487,49,0,27.5005,0,42149.64045714
49.323,-0.121799356848033,34,1,62.5005,0,73594.0104581665
39.768,-1.10542303903065,30,0,62.5005,0,116142.632499753
41.422,-0.935154742816098,36,1,12.5005,0,29708.0740360846
49.827,-0.0699159098757637,33,1,12.5005,0,28012.3117081211
52.992,0.255899783908431,37,0,37.5005,0,61573.248484472
61.666,1.14883037723674,69,1,12.5005,0,10791.8117064255
54.1,0.369961012569691,48,0,45.0005,0,127712.593119793
38.919,-1.19282194077561,34,1,62.5005,0,132942.18436258
34.237,-1.67480269221245,34,0,32.5005,0,54732.5738825717
57.167,0.6856882583315,39,1,45.0005,0,91375.1629621297
61.466,1.1282417078033,39,0,87.5005,0,84323.286685538
54.356,0.396314509444495,41,1,62.5005,0,149436.280457885
52.569,0.212354748056705,32,0,62.5005,0,116255.667099227
59.566,0.932649348185619,33,1,27.5005,0,71431.8494492147
56.257,0.592009812409346,40,0,87.5005,0,151302.41161006
46.721,-0.389657946177094,37,1,45.0005,0,90687.8776956705
40.204,-1.06053973966575,36,0,62.5005,0,106145.549745533
68.378,1.839786123423,39,0,150.0005,0,284294.259145312
49.909,-0.0614745554080531,36,0,87.5005,0,164027.367767737
35.274,-1.56805044120006,43,0,62.5005,0,126354.808181824
58.925,0.866662662651441,40,0,200.001,0,322974.683302597
77.834,2.81321841423607,39,0,150.0005,0,340098.141710212
50.958,0.0465130157703419,40,1,45.0005,0,118700.577962514
65.801,1.57450111777312,36,0,150.0005,0,258415.923869938
58.877,0.861721381987416,39,0,150.0005,0,190995.671194786
59.889,0.965900049320625,36,0,150.0005,0,305659.263073049
47.165,-0.343951100034856,40,0,87.5005,0,185075.758335147
69.469,1.95209731518242,41,0,45.0005,0,129138.283320133
62.589,1.24384708667207,37,0,62.5005,0,85237.772861855
57.774,0.748174870061992,39,0,62.5005,0,131369.603353491
62.997,1.28584797231629,41,0,150.0005,0,224978.113450746
44.927,-0.574338310995054,40,0,62.5005,0,124066.841696634
58.988,0.873148093522976,43,1,87.5005,0,161910.948499021
68.939,1.8975373411838,50,0,87.5005,0,143961.680427498
53.754,0.334342614449839,39,1,150.0005,0,376279.829629826
67.7,1.76999053404364,49,0,87.5005,0,182990.497222492
56.866,0.654702310834173,48,0,87.5005,0,194025.582549146
46.953,-0.365775089634302,40,0,87.5005,0,148196.492752427
67.823,1.78265256574521,41,0,45.0005,0,69909.3597849521
61.226,1.10353530448317,43,1,87.5005,0,185017.391616359
44.975,-0.569397030331028,37,0,87.5005,0,209949.351604014
48.793,-0.176359330846651,41,0,62.5005,0,192551.214725472
48.15,-0.242551903075162,29,1,27.5005,0,60833.5249858354
75.556,2.57871346938918,33,0,62.5005,0,119205.706223479
54.296,0.390137908614463,37,1,37.5005,0,55242.7451153869
53.101,0.267120608749656,42,0,62.5005,0,153859.070961207
58.502,0.823117626799716,44,0,32.5005,0,32595.1827010146
57.993,0.77071946309161,46,0,62.5005,0,107267.160244471
53.795,0.338563291683695,30,0,87.5005,0,164455.193790545
57.227,0.691864859161532,43,0,87.5005,0,169740.072024428
51.692,0.122073432591069,36,0,62.5005,0,157886.260400491
60.517,1.03054847134163,44,0,87.5005,0,149308.597363807
43.158,-0.756445092133835,45,1,45.0005,0,86319.0107582536
55.16,0.479080960566925,31,1,45.0005,0,109457.643286495
52.792,0.235311114474991,37,1,45.0005,0,96664.8147431806
49.836,-0.0689894197512589,37,1,87.5005,0,195454.157480675
59.63,0.93923772240432,39,0,62.5005,1,87680.1808824846
49.569,-0.0964752934449014,43,1,200.001,1,368788.220019167
66.114,1.60672238543646,45,0,150.0005,1,315529.786154005
58.051,0.776690177227307,37,1,22.5005,1,42586.2937677333
62.111,1.19464016672615,38,0,87.5005,1,175293.630882
56.146,0.580583100873787,36,0,62.5005,1,84661.4413244555
56.747,0.642452052521275,43,0,62.5005,1,79531.300094043
55.21,0.484228127925286,46,1,37.5005,0,55307.7370800516
56.77,0.644819749506121,25,1,17.5005,0,31618.5844187643
54.663,0.427918117024826,50,1,45.0005,0,99148.188244566
60.899,1.0698728299595,41,1,45.0005,0,102725.659881804
53.349,0.292650558847122,45,0,150.0005,1,296449.782224234
77.528,2.7817177500029,39,0,150.0005,0,192234.41951284
53.013,0.258061594198942,32,0,45.0005,1,80199.3063104107
53.737,0.332592577547997,36,0,87.5005,1,199278.753718069
45.522,-0.513087019430569,41,0,87.5005,1,222195.020550273
62.228,1.20668453834471,34,0,150.0005,1,378960.193839053
59.157,0.890545519194232,33,1,150.0005,1,234252.818504184
48.565,-0.199830414000773,60,1,62.5005,1,174318.641547382
61.675,1.14975686736125,34,0,37.5005,1,87500.6087371222
57.813,0.752189660601513,45,0,150.0005,1,301897.037340201
47.846,-0.273846680613991,41,0,45.0005,1,129511.614455057
69.896,1.99605412442282,32,1,7.5005,0,9453.09339022565
34.106,-1.68828827069135,30,1,7.5005,0,13700.619349536
47.182,-0.342201063133013,34,0,62.5005,0,153806.203168076
58.018,0.773293046770789,37,0,62.5005,0,118877.263481711
56.799,0.64780510657397,30,1,62.5005,0,133375.553899084
42.751,-0.798343034430886,29,1,27.5005,0,70057.9579860703
69.195,1.92389083805861,35,0,22.5005,0,53405.0801329015
59.883,0.965282389237622,39,0,62.5005,0,128341.505869691
47.977,-0.260361102135088,54,0,62.5005,0,166948.208032999
66.828,1.68022393531384,38,0,87.5005,0,122201.091928039
61.518,1.133594761856,44,1,150.0005,0,327984.319866574
56.618,0.629172360736707,37,0,87.5005,0,162988.304510513
33.987,-1.70053852900425,36,1,87.5005,0,138204.859498122
52.811,0.237267038071168,30,0,17.5005,0,31078.9486469071
55.971,0.562568015119526,46,0,45.0005,0,91332.5239560487
51.866,0.139985574998162,30,1,87.5005,0,72060.929994502
56.945,0.662834835260382,35,0,87.5005,0,180561.828850334
56.472,0.614142632050295,34,0,150.0005,0,286009.861690352
48.557,-0.20065396077811,32,0,37.5005,0,75422.547317127
65.883,1.58294247224083,34,0,45.0005,0,74142.4205679784
50.564,0.00595333698646446,40,0,87.5005,0,157664.937848909
66.807,1.67806212502333,41,0,62.5005,0,131684.441837163
49.667,-0.0863868454225157,37,1,32.5005,0,68445.6947511584
46.444,-0.418173253342408,32,0,32.5005,0,46813.685642004
69.556,1.96105338638597,38,0,150.0005,0,334722.409467035
57.402,0.709879944915793,44,0,150.0005,0,181167.334985673
64.314,1.42142436053549,36,0,87.5005,0,199049.375007129
61.888,1.17168380030786,39,0,87.5005,0,119474.008305558
50.77,0.0271596665029084,44,0,150.0005,0,387439.531773095
61.685,1.15078630083292,48,0,62.5005,0,117907.85388799
59.109,0.885604238530207,37,0,87.5005,0,156209.220680063
64.353,1.42543915107501,43,0,150.0005,0,215746.808463262
61.512,1.13297710177299,48,0,62.5005,0,149486.430841774
62.342,1.21842007992177,39,0,200.001,0,316193.763618001
57.442,0.713997678802481,47,0,27.5005,0,57136.2337910238
56.993,0.667776115924407,41,0,27.5005,0,52124.9083907471
52.533,0.208648787558686,39,0,150.0005,0,209364.577936057
58.036,0.775146027019799,47,0,62.5005,0,90142.688038857
65.359,1.52900015832522,41,0,62.5005,0,121576.072362765
67.307,1.72953379860693,44,0,150.0005,0,366987.679602113
49.736,-0.0792837544679792,32,1,62.5005,0,99065.1131188584
62.987,1.28481853884462,40,0,87.5005,0,176763.918528158
67.501,1.74950480795737,42,0,150.0005,0,321758.364704859
73.745,2.39228306766938,39,0,150.0005,0,274277.734254124
57.089,0.677658677252458,50,0,87.5005,0,221685.321363562
61.979,1.18105164490008,39,0,45.0005,0,86839.7894290851
72.441,2.25804494296335,50,0,62.5005,0,145910.312380381
60.308,1.00903331178368,42,0,22.5005,0,36956.7486379664
52.973,0.253943860312254,37,0,150.0005,0,255330.183063842
55.147,0.477742697053752,42,0,22.5005,0,39064.2479406499
50.27,-0.0243120070806927,34,0,37.5005,0,73506.1394440057
52.191,0.173442162827503,29,1,17.5005,0,38117.084809148
57.175,0.686511805108838,29,0,45.0005,0,97763.4347911479
43.427,-0.728753331745857,30,1,37.5005,0,58040.2300850068
60.411,1.0196364765419,29,1,12.5005,0,25995.0521887411
55.064,0.469198399238874,38,0,200.001,0,409265.127990978
46.875,-0.373804670713344,50,0,22.5005,0,58441.2812678145
38.437,-1.2424406341102,26,0,37.5005,0,97000.800355593
54.308,0.391373228780469,33,1,17.5005,0,51089.5811167277
61.141,1.09478511997396,46,0,37.5005,0,80976.0741727794
62.397,1.22408196401597,46,1,27.5005,0,69925.4244817797
51.955,0.149147532896042,30,0,62.5005,0,115108.546056189
48.359,-0.221036743517216,70,1,17.5005,0,36432.5905750486
52.085,0.162530168027779,46,1,87.5005,0,88276.5318839729
70.362,2.04402572420273,37,0,87.5005,0,179187.894546954
58.183,0.790278699053378,39,0,37.5005,0,94723.5403630696
50.699,0.0198506888540365,28,1,27.5005,0,58682.6474510707
43.465,-0.724841484553503,38,1,22.5005,0,54024.2078723151
64.022,1.39136490316267,33,1,62.5005,0,65191.3152266965
55.335,0.497096046321186,41,0,22.5005,0,28103.5878515701
46.076,-0.456056405099939,43,0,87.5005,0,188728.714117092
67.716,1.77163762759832,37,0,150.0005,0,530051.404836695
55.416,0.505434457441729,42,1,32.5005,0,75288.7211089582
49.364,-0.117578679614178,30,1,32.5005,0,51100.2590218107
31.123,-1.99536827529111,44,1,37.5005,0,83173.5464744218
52.911,0.247561372787888,31,1,27.5005,0,57261.8846781028
65.67,1.56101553929422,44,0,27.5005,0,59049.4326564467
52.748,0.230781607199634,36,0,62.5005,0,131419.198135226
43.654,-0.705385191938902,36,1,27.5005,0,22282.4631233332
50.902,0.0407481883289789,31,1,45.0005,0,95788.4003061569
50.76,0.0261302330312359,35,0,22.5005,0,41678.9388854979
70.286,2.03620202981803,43,0,150.0005,0,452108.262364011
52.537,0.209060560947354,33,1,32.5005,0,51804.8546367495
48.751,-0.180682951427673,46,1,7.5005,0,16710.308246103
55.865,0.551656020319803,46,0,12.5005,0,28631.8613815183
48.123,-0.245331373448676,55,0,22.5005,0,37683.9689656253
56.937,0.662011288483044,38,0,32.5005,0,75641.9774803964
47.245,-0.33571563226148,31,1,37.5005,0,75931.3573088274
45.061,-0.560543902474649,41,1,12.5005,0,37733.6409903684
44.912,-0.575882461202562,49,1,22.5005,0,35862.4684155515
52.775,0.233561077573148,38,1,12.5005,0,24636.7138801013
39.34,-1.14948279161821,38,0,12.5005,0,31372.4669200112
57.006,0.669114379437581,34,1,17.5005,0,27661.6897325398
65.853,1.57985417182582,32,0,37.5005,0,74608.0671502189
60.769,1.05649019482776,31,1,22.5005,0,28606.2512472877
52.099,0.163971374888119,34,1,17.5005,0,41027.0233084924
59.472,0.922972673551901,42,0,27.5005,0,40677.6960276172
52.385,0.193413172177939,32,0,62.5005,0,105148.748930818
68.465,1.84874219462655,40,0,27.5005,0,79183.6621927768
51.907,0.144206252232017,39,0,62.5005,0,82850.1725125298
64.904,1.48216093536414,39,1,62.5005,0,115876.184686807
52.377,0.192589625400602,45,0,27.5005,0,45082.9876971898
38.458,-1.24027882381969,40,0,62.5005,0,154654.84480074
40.221,-1.05878970276391,37,0,87.5005,0,179673.374733578
34.719,-1.62518399887785,28,1,22.5005,0,31687.5420153731
45.152,-0.551176057882434,35,1,17.5005,0,27220.4271368489
50.666,0.0164535583975187,45,1,12.5005,0,26239.7941705739
36.958,-1.39469384457049,42,1,45.0005,0,99889.8961668304
59.236,0.898678043620441,40,1,5,0,5783.1978571877
54.984,0.460962931465498,34,0,62.5005,1,134971.734302208
30.666,-2.04241338494652,38,1,17.5005,0,37919.2339141497
46.298,-0.43320298202882,41,0,37.5005,0,58667.4801302819
60.529,1.03178379150763,37,1,17.5005,0,38427.6864969909
51.01,0.0518660698230364,53,0,27.5005,0,79586.2475435132
54.169,0.377064103524228,44,0,37.5005,0,71654.2499973165
53.879,0.347210532845739,31,0,37.5005,0,75169.5450753959
49.024,-0.152579417651027,37,1,37.5005,0,106759.02699327
44.501,-0.618192176888283,44,0,32.5005,0,58672.5962223996
45.273,-0.538719912875202,39,0,27.5005,0,79306.9633400473
43.072,-0.765298219990214,31,0,37.5005,0,80331.8895640488
49.54,-0.0994606505127507,45,1,45.0005,0,82316.4110760738
